primary,secondary,aspect,target_angle,exact_time,julian_date,primary_longitude,secondary_longitude,relative_angle,orb_degrees
MARS,JUPITER,TRINE,120.0,2024-01-12 10:41:15,2460321.9453125,275.843299,35.843517,120.000218,0.000218
MARS,JUPITER,SQUARE,90.0,2024-02-27 08:31:52,2460367.85546875,310.870498,40.869636,89.999138,-0.000862
MARS,JUPITER,SEXTILE,60.0,2024-04-19 15:28:07,2460420.14453125,351.496331,51.496433,60.000102,0.000102
MARS,JUPITER,CONJUNCTION,0.0,2024-08-14 15:22:30,2460537.140625,76.675028,76.674698,359.99967,-0.00033
