primary,secondary,aspect,target_angle,exact_time,julian_date,primary_longitude,secondary_longitude,relative_angle,orb_degrees
SUN,MERCURY,CONJUNCTION,0.0,2024-02-28 08:43:07,2460368.86328125,339.246273,339.246441,0.000169,0.000169
SUN,MERCURY,CONJUNCTION,0.0,2024-04-11 23:03:45,2460412.4609375,22.539596,22.538599,359.999003,-0.000997
SUN,MERCURY,CONJUNCTION,0.0,2024-06-14 16:32:48,2460476.189453125,84.101757,84.102005,0.000248,0.000248
SUN,MERCURY,CONJUNCTION,0.0,2024-08-19 01:58:07,2460541.58203125,146.593318,146.593223,359.999905,-9.5e-05
SUN,MERCURY,CONJUNCTION,0.0,2024-09-30 21:08:26,2460584.380859375,188.190645,188.190141,359.999496,-0.000504
SUN,MERCURY,CONJUNCTION,0.0,2024-12-06 02:17:48,2460650.595703125,254.450523,254.450494,359.999971,-2.9e-05
