primary,secondary,aspect,target_angle,exact_time,julian_date,primary_longitude,secondary_longitude,relative_angle,orb_degrees
SUN,VENUS,CONJUNCTION,0.0,2025-03-23 01:07:30,2460757.546875,2.651802,2.651788,359.999986,-1.4e-05
SUN,VENUS,CONJUNCTION,0.0,2026-01-06 16:30:00,2461047.1875,286.363287,286.362307,359.99902,-0.00098
SUN,VENUS,CONJUNCTION,0.0,2026-10-24 03:45:00,2461337.65625,210.751332,210.750333,359.999001,-0.000999
SUN,VENUS,CONJUNCTION,0.0,2027-08-12 00:22:30,2461629.515625,139.11217,139.112477,0.000307,0.000307
SUN,VENUS,CONJUNCTION,0.0,2028-06-01 10:00:28,2461923.9169921875,71.438859,71.438669,359.99981,-0.00019
SUN,VENUS,CONJUNCTION,0.0,2029-03-23 20:15:00,2462219.34375,3.483628,3.484173,0.000545,0.000545
SUN,VENUS,CONJUNCTION,0.0,2030-01-06 13:17:20,2462508.0537109375,286.265107,286.265445,0.000337,0.000337
SUN,VENUS,CONJUNCTION,0.0,2030-10-20 11:15:00,2462794.96875,207.108428,207.108874,0.000446,0.000446
