primary,secondary,aspect,target_angle,exact_time,julian_date,primary_longitude,secondary_longitude,relative_angle,orb_degrees
MOON,SATURN,CONJUNCTION,0.0,2025-10-06 00:29:42,2460954.520629883,357.384152,357.384279,0.000127,0.000127
MOON,SATURN,OPPOSITION,180.0,2025-10-18 21:10:32,2460967.3823242188,176.508108,356.507672,179.999565,-0.000435
MOON,SATURN,TRINE,120.0,2025-10-23 20:38:12,2460972.3598632812,236.210891,356.211888,120.000997,0.000997
MOON,SATURN,SQUARE,90.0,2025-10-26 09:00:42,2460974.8754882812,266.074745,356.073951,89.999206,-0.000794
MOON,SATURN,SEXTILE,60.0,2025-10-28 20:06:02,2460977.337524414,295.946996,355.94702,60.000024,2.4e-05
MOON,SATURN,CONJUNCTION,0.0,2025-11-02 08:30:49,2460981.854736328,355.736568,355.736017,359.999449,-0.000551
MOON,SATURN,OPPOSITION,180.0,2025-11-15 00:30:03,2460994.5208740234,175.311352,355.31124,179.999888,-0.000112
MOON,SATURN,TRINE,120.0,2025-11-20 00:45:10,2460999.5313720703,235.216442,355.216547,120.000105,0.000105
MOON,SATURN,SQUARE,90.0,2025-11-22 13:13:28,2461002.0510253906,265.185924,355.185657,89.999733,-0.000267
MOON,SATURN,SEXTILE,60.0,2025-11-25 00:48:30,2461004.5336914062,295.166445,355.166295,59.99985,-0.00015
MOON,SATURN,CONJUNCTION,0.0,2025-11-29 16:42:18,2461009.196044922,355.159372,355.159665,0.000293,0.000293
MOON,SATURN,OPPOSITION,180.0,2025-12-12 07:00:07,2461021.791748047,175.336527,355.336734,180.000207,0.000207
MOON,SATURN,TRINE,120.0,2025-12-17 07:30:10,2461026.8126220703,235.485258,355.485573,120.000315,0.000315
MOON,SATURN,SQUARE,90.0,2025-12-19 20:03:45,2461029.3359375,265.576467,355.577033,90.000567,0.000567
MOON,SATURN,SEXTILE,60.0,2025-12-22 07:27:21,2461031.8106689453,295.676969,355.677346,60.000377,0.000377
MOON,SATURN,CONJUNCTION,0.0,2025-12-27 00:41:29,2461036.5288085938,355.896709,355.896889,0.00018,0.00018
MOON,SATURN,OPPOSITION,180.0,2026-01-08 17:45:35,2461049.2399902344,176.663148,356.663647,180.000498,0.000498
MOON,SATURN,TRINE,120.0,2026-01-13 17:32:45,2461054.2310791016,237.02947,357.029622,120.000152,0.000152
MOON,SATURN,SQUARE,90.0,2026-01-16 06:16:52,2461056.76171875,267.227511,357.228318,90.000806,0.000806
MOON,SATURN,SEXTILE,60.0,2026-01-18 17:21:51,2461059.223510742,297.429907,357.429697,59.99979,-0.00021
MOON,SATURN,CONJUNCTION,0.0,2026-01-23 09:32:52,2461063.8978271484,357.832478,357.83286,0.000382,0.000382
MOON,SATURN,OPPOSITION,180.0,2026-02-05 07:49:09,2461076.825805664,179.075427,359.075719,180.000292,0.000292
