primary,secondary,aspect,target_angle,exact_time,julian_date,primary_longitude,secondary_longitude,relative_angle,orb_degrees
MOON,MERCURY,CONJUNCTION,0.0,2025-10-23 14:57:00,2460972.1229248047,233.403746,233.403502,359.999756,-0.000244
MOON,MERCURY,OPPOSITION,180.0,2025-11-07 01:19:06,2460986.5549316406,66.349977,246.349332,179.999354,-0.000646
MOON,MERCURY,TRINE,120.0,2025-11-11 05:21:09,2460990.723022461,126.707142,246.706665,119.999523,-0.000477
MOON,MERCURY,SQUARE,90.0,2025-11-13 10:48:59,2460992.9506835938,155.804976,245.805333,90.000357,0.000357
MOON,MERCURY,SEXTILE,60.0,2025-11-15 17:40:18,2460995.236328125,184.014972,244.014342,59.999369,-0.000631
MOON,MERCURY,CONJUNCTION,0.0,2025-11-20 07:15:14,2460999.8022460938,238.428761,238.428603,359.999842,-0.000158
MOON,MERCURY,OPPOSITION,180.0,2025-12-03 14:06:33,2461013.087890625,51.908783,231.908774,179.999991,-9e-06
MOON,MERCURY,TRINE,120.0,2025-12-07 18:58:32,2461017.290649414,115.322953,235.323206,120.000253,0.000253
MOON,MERCURY,SQUARE,90.0,2025-12-10 03:26:22,2461019.643310547,147.856549,237.856748,90.000199,0.000199
MOON,MERCURY,SEXTILE,60.0,2025-12-12 18:02:06,2461022.2514648438,181.006449,241.005848,59.999399,-0.000601
MOON,MERCURY,CONJUNCTION,0.0,2025-12-18 10:01:31,2461027.9177246094,248.608097,248.608437,0.000341,0.000341
MOON,MERCURY,OPPOSITION,180.0,2026-01-02 14:57:53,2461043.1235351562,91.136294,271.135957,179.999663,-0.000337
MOON,MERCURY,TRINE,120.0,2026-01-07 08:01:59,2461047.834716797,158.435442,278.434808,119.999367,-0.000633
MOON,MERCURY,SQUARE,90.0,2026-01-10 00:33:34,2461050.5233154297,192.663999,282.663877,89.999879,-0.000121
MOON,MERCURY,SEXTILE,60.0,2026-01-12 21:43:56,2461053.405517578,227.254069,287.254446,60.000378,0.000378
MOON,MERCURY,CONJUNCTION,0.0,2026-01-18 15:47:48,2461059.158203125,296.615193,296.615418,0.000224,0.000224
MOON,MERCURY,OPPOSITION,180.0,2026-02-02 13:55:18,2461074.080078125,142.270204,322.270091,179.999887,-0.000113
MOON,MERCURY,TRINE,120.0,2026-02-07 22:39:18,2461079.4439697266,211.739053,331.739072,120.000018,1.8e-05
MOON,MERCURY,SQUARE,90.0,2026-02-10 21:01:56,2461082.3763427734,246.757925,336.757804,89.999879,-0.000121
MOON,MERCURY,SEXTILE,60.0,2026-02-13 18:17:34,2461085.2622070312,281.408434,341.407858,59.999424,-0.000576
MOON,MERCURY,CONJUNCTION,0.0,2026-02-18 23:08:40,2461090.4643554688,348.367573,348.367476,359.999903,-9.7e-05
MOON,MERCURY,OPPOSITION,180.0,2026-03-04 00:39:01,2461103.5270996094,170.069003,350.068789,179.999786,-0.000214
MOON,MERCURY,TRINE,120.0,2026-03-08 11:16:24,2461107.9697265625,225.855309,345.855501,120.000192,0.000192
MOON,MERCURY,SQUARE,90.0,2026-03-10 18:59:03,2461110.291015625,253.561382,343.562019,90.000638,0.000638
MOON,MERCURY,SEXTILE,60.0,2026-03-13 03:07:44,2461112.6303710938,281.533643,341.532782,59.999139,-0.000861
MOON,MERCURY,CONJUNCTION,0.0,2026-03-17 15:24:57,2461117.1423339844,339.003759,339.00429,0.000531,0.000531
MOON,MERCURY,OPPOSITION,180.0,2026-03-30 18:44:17,2461130.2807617188,162.708877,342.708167,179.99929,-0.00071
MOON,MERCURY,TRINE,120.0,2026-04-04 22:24:33,2461135.4337158203,227.413318,347.413311,119.999993,-7e-06
MOON,MERCURY,SQUARE,90.0,2026-04-07 16:45:07,2461138.197998047,260.443691,350.442803,89.999112,-0.000888
MOON,MERCURY,SEXTILE,60.0,2026-04-10 11:44:10,2461140.989013672,293.80478,353.803918,59.999138,-0.000862
MOON,MERCURY,CONJUNCTION,0.0,2026-04-15 15:15:49,2461146.135986328,0.701344,0.701458,0.000114,0.000114
MOON,MERCURY,OPPOSITION,180.0,2026-04-30 08:51:33,2461160.869140625,204.800336,24.801149,180.000813,0.000813
MOON,MERCURY,TRINE,120.0,2026-05-06 07:54:36,2461166.8295898438,276.329531,36.329179,119.999648,-0.000352
