planet,pre_shadow_start_date,station_retrograde_date,station_retrograde_longitude,sun_aspect_date,sun_aspect_longitude,station_direct_date,station_direct_longitude,post_shadow_end_date
VENUS,1945-02-20 15:34:38,1945-03-25 11:20:32,33.58075909753595,1945-04-15 16:43:02,25.34280698438854,1945-05-06 21:05:49,17.19343337422005,1945-06-09 12:20:03
VENUS,1946-09-26 00:18:04,1946-10-28 04:50:50,242.49700843054455,1946-11-17 18:50:50,234.83907586901134,1946-12-08 09:30:35,227.11554519122052,1947-01-08 19:08:36
VENUS,1948-04-30 11:10:30,1948-06-03 02:04:06,101.15037637684354,1948-06-24 13:34:06,92.91888847708495,1948-07-16 05:24:48,84.6371909904311,1948-08-19 02:14:38
VENUS,1949-12-09 21:20:21,1950-01-10 13:32:35,318.74035697128727,1950-01-31 06:32:35,310.8332815122888,1950-02-20 18:05:50,303.10401478386643,1950-03-24 22:03:57
VENUS,1951-07-10 17:54:21,1951-08-13 07:50:18,168.33478482171816,1951-09-03 15:08:07,160.30458608950255,1951-09-25 00:55:32,152.1037588791261,1951-10-27 22:45:37
VENUS,1953-02-18 08:24:07,1953-03-23 03:53:27,31.343189979863638,1953-04-13 08:14:52,23.105001431156015,1953-05-04 12:30:51,14.967579652366052,1953-06-07 02:37:40
VENUS,1954-09-23 11:07:18,1954-10-25 16:33:06,240.06090688922868,1954-11-15 07:25:36,232.39762601744104,1954-12-05 22:39:46,224.66714269956447,1955-01-06 08:34:09
VENUS,1956-04-28 04:07:22,1956-05-31 18:05:52,99.01820797608545,1956-06-22 06:05:52,90.78585375450082,1956-07-13 21:20:33,82.5045527022791,1956-08-16 18:48:08
VENUS,1957-12-07 11:04:41,1958-01-08 02:47:04,316.29962258433613,1958-01-28 19:46:36,308.40303291258124,1958-02-18 06:20:04,300.6839794626211,1958-03-22 09:37:15
VENUS,1959-07-08 08:08:42,1959-08-10 23:18:00,166.12101009120184,1959-09-01 06:18:00,158.0769431646663,1959-09-22 17:17:48,149.86515480824974,1959-10-25 15:56:33
VENUS,1961-02-16 01:21:49,1961-03-20 20:12:42,29.0959159136005,1961-04-10 23:42:42,20.864628158550556,1961-05-02 04:12:26,12.737607122230411,1961-06-04 16:59:33
VENUS,1962-09-20 22:03:17,1962-10-23 04:11:44,237.6266857216226,1962-11-12 20:06:28,229.9617861241517,1962-12-03 11:29:04,222.21548165590778,1963-01-03 22:20:39
VENUS,1964-04-25 21:08:14,1964-05-29 10:29:24,96.87365172742568,1964-06-19 22:29:24,88.64216591974534,1964-07-11 13:01:06,80.35639971875904,1964-08-14 11:22:24
VENUS,1965-12-05 00:40:55,1966-01-05 16:19:57,313.83234342638474,1966-01-26 08:37:18,305.94757613656554,1966-02-15 18:40:53,298.23792967246976,1966-03-19 20:55:43
VENUS,1967-07-05 22:44:56,1967-08-08 14:29:40,163.90652846879618,1967-08-29 21:29:40,155.85445217785025,1967-09-20 09:30:59,147.63591309006733,1967-10-23 08:53:42
VENUS,1969-02-13 18:09:49,1969-03-18 11:47:24,26.828256022764666,1969-04-08 15:09:54,18.602446782224128,1969-04-29 19:19:49,10.494290081335265,1969-06-02 06:46:36
VENUS,1970-09-18 08:59:33,1970-10-20 15:54:56,235.21469072431788,1970-11-10 08:47:26,227.5469601265157,1970-12-01 00:05:46,219.7805002905099,1971-01-01 12:10:58
VENUS,1972-04-23 14:01:15,1972-05-27 03:13:00,94.7438079590304,1972-06-17 15:08:31,86.50259147293959,1972-07-09 04:52:14,78.219751703276,1972-08-12 03:55:03
VENUS,1973-12-02 14:14:42,1974-01-03 06:06:02,311.3736404572832,1974-01-23 21:06:02,303.50717736364004,1974-02-13 07:28:55,295.8045233204946,1974-03-17 08:02:49
VENUS,1975-07-03 13:22:57,1975-08-06 05:19:37,161.71302455528613,1975-08-27 13:10:37,153.6477901219503,1975-09-18 01:48:28,145.42828318278742,1975-10-21 02:02:29
VENUS,1977-02-11 10:48:57,1977-03-16 03:02:50,24.557636105851234,1977-04-06 06:29:05,16.34148391877109,1977-04-27 09:52:00,8.245868144825856,1977-05-30 20:28:46
VENUS,1978-09-15 19:35:00,1978-10-18 03:55:32,232.80556548632467,1978-11-07 21:25:32,225.12909134086752,1978-11-28 13:09:49,217.3359523713106,1978-12-30 02:37:31
VENUS,1980-04-21 06:51:13,1980-05-24 20:07:26,92.58577000132081,1980-06-15 07:26:11,84.33855005363023,1980-07-06 21:13:07,76.05571697256804,1980-08-09 20:17:44
VENUS,1981-11-30 03:48:46,1981-12-31 19:48:16,308.9013279873401,1982-01-21 10:06:02,301.04272298724607,1982-02-10 20:38:55,293.3607857595037,1982-03-14 19:24:12
VENUS,1983-07-01 03:58:19,1983-08-03 19:47:09,159.49623928210755,1983-08-25 04:34:58,151.4238113933685,1983-09-15 17:20:00,143.19681901918608,1983-10-18 18:57:19
VENUS,1985-02-09 03:34:53,1985-03-13 18:20:08,22.296149257672784,1985-04-03 21:50:08,14.092833890628812,1985-04-25 00:12:21,6.001575233228893,1985-05-28 10:28:11
VENUS,1986-09-13 06:21:03,1986-10-15 16:31:28,230.3970371203325,1986-11-05 10:01:28,222.70930532273334,1986-11-26 02:47:04,214.89392345812874,1986-12-27 17:01:54
VENUS,1988-04-19 00:12:56,1988-05-22 13:28:09,90.45391715700104,1988-06-12 23:58:09,82.2033908687374,1988-07-04 14:07:02,73.92566155059224,1988-08-07 12:46:58
VENUS,1989-11-27 17:19:40,1989-12-29 08:47:30,306.42495344069056,1990-01-18 22:40:00,298.58687485688216,1990-02-08 09:13:17,290.92101751570743,1990-03-12 06:15:27
VENUS,1991-06-28 19:00:15,1991-08-01 10:32:29,157.32383445641335,1991-08-22 20:20:45,149.2427659247119,1991-09-13 08:54:06,141.0070173366866,1991-10-16 12:10:16
